,source_latitude,source_longitude,destination_latitude,destination_longitude,time_of_day_ts,commute_type,commute_time
21,0.12197879438674786,0.2500901695442457,0.1298793393471369,-0.21649188600833197,2018-08-13 11:39:00,TRAIN,3.519020493028663
22,-0.3305247769744759,0.4771721466616422,0.041152080362002096,-0.8573807470114729,2018-08-13 04:41:00,CAR,13.498027541051885
23,0.5901361553689568,-0.6685855763174051,-0.2308475321555017,-0.9037120824732372,2018-08-13 07:33:00,CAR,13.530481851409668
24,-0.8950282800831402,-0.0518330577248752,-0.5603159056684394,0.052148273932218304,2018-08-13 17:32:00,CAR,10.055434635426627
25,0.05571005774408432,0.5352407510636372,-0.3362501264016998,-0.29807712723527274,2018-08-13 06:48:00,BUS,25.656013408302847
26,0.004256282831561255,-0.6016465009985448,-0.023876624958011867,0.04238543486146521,2018-08-13 18:39:00,CAR,12.08006449520528
27,-0.5496777735508083,-0.18869260136938276,-0.5562599754503411,0.26457079779048776,2018-08-13 10:28:00,CAR,7.459776661971068
28,0.4613944445201348,-0.5619848601956081,0.946514760470648,0.23185820658003392,2018-08-13 08:05:00,BIKE,33.396810148325905
29,0.7824212452456635,0.026862779275138943,-0.7409261779777345,0.2179240952121394,2018-08-13 11:42:00,BUS,29.075000712341257
30,0.43160030051213055,0.2699380577881941,-0.6005978029574195,-0.1784889752091857,2018-08-13 19:08:00,CAR,15.629209206686106
31,-0.7479209907563314,0.03197803523393392,0.19584407428025083,-0.22085145272974457,2018-08-13 08:34:00,BUS,26.0338426685884
32,-0.34729988504936604,-0.6169238284386371,-0.5848335059614002,-0.16174829184915576,2018-08-13 00:23:00,WALK,36.5097128221585
33,0.4295393446189637,-0.5577896525148732,0.38430456930159707,-0.3346875948747323,2018-08-13 04:52:00,WALK,31.6892236323947
34,0.6100836177167455,0.5247985562388433,0.34088858048624954,0.9076556816070628,2018-08-13 12:07:00,WALK,36.07548526287651
35,-0.4971640240310452,-0.4847797896665166,-0.23116802411174375,-0.8931312140296072,2018-08-13 18:21:00,CAR,11.610233075179817
36,-0.4987532819412644,0.590015496456588,0.3505125769492135,-0.2991886673344675,2018-08-13 18:26:00,BUS,27.713096961692145
37,0.9179068583832425,0.11512228774409919,0.6864304749155904,-0.1994027836076728,2018-08-13 17:13:00,TRAIN,6.4696160227007296
38,0.3876768454148172,-0.3385483686059564,0.13421935366012844,0.29466737574265683,2018-08-13 12:39:00,CAR,10.790274236164551
39,0.08466316404349461,0.4313888103534583,-0.00034221155629838744,0.9542116217060457,2018-08-13 07:18:00,CAR,14.045293077348656
40,-0.7760596476877856,-0.3150214170817185,0.39446293481498274,0.7605153711245397,2018-08-13 08:12:00,CAR,19.27431772513657
41,-0.28114536368865556,0.8952145850772837,-0.30320590116395524,0.7133153618624685,2018-08-13 12:38:00,BIKE,19.037415863600103
42,0.4718729666689769,0.037619919095832795,-0.07957118227769516,-0.826314503782396,2018-08-13 10:37:00,CAR,13.329270358083594
43,-0.6093549407514914,-0.7454520319461616,0.05128184181671933,0.641427395775431,2018-08-13 08:19:00,BUS,28.042665898753185
44,-0.1246368132625115,0.9309078707793378,-0.7294075546565859,0.2592312431619183,2018-08-13 07:01:00,WALK,41.652804882727644
45,0.8344094569998893,0.21309622314155544,-0.17714342669698138,0.7360529006856861,2018-08-13 06:38:00,BIKE,31.008024401162636
46,-0.7123229904707267,-0.19671333310188546,0.6584627207972151,-0.28545621519683395,2018-08-13 17:52:00,CAR,15.934874335886658
47,-0.3590132086253672,0.5106476970190051,-0.29118286408959204,0.8439310700977537,2018-08-13 13:34:00,BUS,16.139560154643124
48,0.8926600855926413,-0.24272351579777213,0.06537717119613681,0.6543203715715721,2018-08-13 08:13:00,BUS,26.674473529591026
49,0.17856999531857068,-0.5420352008991532,0.6350938058550026,-0.5266017703656801,2018-08-13 06:33:00,WALK,37.61721474026079
50,0.040860826265131024,-0.4357919729977702,-0.5004071394330789,-0.8462272818322533,2018-08-13 12:13:00,BIKE,23.2418852188393
51,-0.31699949497102103,-0.17003154321939815,-0.6807565229221928,0.4748106484263291,2018-08-13 19:26:00,CAR,13.207179295187789
52,0.06575152933693458,-0.7823950471531924,0.8946130373701039,0.3108096288558545,2018-08-13 08:52:00,CAR,17.097096255966477
53,-0.4555880704275974,0.8335802610833795,-0.6163224331513184,-0.3348912318561168,2018-08-13 10:00:00,BUS,24.25245581792649
54,-0.6268148536451817,0.5693276849545875,0.9605725589674923,0.20142071700035466,2018-08-13 15:54:00,BUS,27.442655511691136
55,-0.7309806251122489,0.16753645193683045,0.1819535042188153,-0.058427741268317374,2018-08-13 18:01:00,CAR,15.85390173441808
56,-0.8366428371009061,0.15516886781132652,0.12438218162010285,0.02926776486822664,2018-08-13 11:49:00,BUS,25.65728059495682
57,0.3263793680349673,-0.8229473620187738,-0.042340992500964895,0.26271827232674916,2018-08-13 17:31:00,BUS,26.225615023183607
58,-0.21447276775503218,-0.9005138108525313,0.1526939660887851,-0.5610634576655332,2018-08-13 09:43:00,CAR,9.156398594198729
59,0.46583455845477534,0.8785371103921817,0.34071591414641517,0.6580846368738292,2018-08-13 07:41:00,BUS,18.151596887364587
60,0.19802770476407455,0.6052953302270078,0.01386258453179396,0.3977280184579789,2018-08-13 18:42:00,WALK,41.13504304525859
61,0.7878817311678826,0.5960576188525288,0.11621476797287894,0.7616020428166804,2018-08-13 08:28:00,BIKE,25.560116898493156
62,-0.7218821139788266,0.4228428780967837,-0.7782839367843052,-0.17004363537458428,2018-08-13 18:20:00,BUS,22.84553408648457
63,0.5886950381124946,0.46436648109375417,-0.6422382431469175,0.42087681943192284,2018-08-13 17:40:00,CAR,18.78168894960627
64,0.41806844938573495,0.8447463675188486,0.3299062105226285,-0.7180566343341408,2018-08-13 06:29:00,CAR,14.465762154872658
65,0.46329129677805453,-0.5022637410527248,-0.8206264786943963,-0.3555766917800236,2018-08-13 10:09:00,BUS,21.819042193696852
66,-0.7875691779323567,-0.5097406182188684,-0.3262741290255001,-0.5749237154175436,2018-08-13 19:54:00,BUS,17.710231978419912
67,-0.9022868629766437,-0.13455870290004143,-0.23779841924133752,-0.8047747827816629,2018-08-13 07:06:00,WALK,49.662531315922536
68,0.46182427691627054,-0.33994498801894785,0.9273811346458051,-0.1922425898755064,2018-08-13 12:51:00,BUS,18.759191779594282
69,-0.8879368965076404,0.11884782204031645,0.43061938187493193,0.10674879555060768,2018-08-13 07:38:00,CAR,18.67923140493467
70,0.17369986058337522,0.8662864977542125,0.7705602698995137,-0.566571247421801,2018-08-13 14:55:00,TRAIN,11.27426763066972
71,0.962719195086343,0.15036378021866378,0.7578483663465125,0.5091513933103353,2018-08-13 07:38:00,BIKE,25.505072417937367
72,0.18581405565813047,-0.20673127710700187,-0.34892190133356543,0.6720352994233226,2018-08-13 15:36:00,CAR,13.421938809609973
73,0.06358200185759265,-0.14658793158433703,0.16320384903210197,-0.7538470531328232,2018-08-13 15:48:00,WALK,42.504124694496504
74,0.09640002955173882,-0.19673532377869307,-0.08145243744672745,0.7916954718965992,2018-08-13 06:27:00,BUS,22.47180971203592
75,-0.4296848105808818,-0.5626082351672345,-0.5724320085888093,0.574407115482947,2018-08-13 19:01:00,CAR,14.856298578301182
76,0.5295079737962701,0.39926869702305934,-0.8083598066486896,-0.49447250618153965,2018-08-13 07:04:00,TRAIN,13.513651053970321
77,-0.28418356482704776,0.8268601931109006,-0.40063408029910547,0.3634057809825405,2018-08-13 08:10:00,BUS,21.822980395042478
78,0.7003516345015349,0.5313264681309637,0.2516409372773499,0.9644559264213409,2018-08-13 17:46:00,WALK,42.84803865934361
79,0.33134226612550366,0.12674903639065105,-0.5047751213063815,0.8325448930060909,2018-08-13 20:23:00,CAR,16.97166315002487
80,0.36178673279613327,0.034421137548018156,-0.1326832487604667,0.42815566530902127,2018-08-13 03:41:00,BUS,23.736045968574174
81,-0.16370431743447367,-0.8287348713499734,0.5599546892703969,-0.5045473404021592,2018-08-13 17:54:00,BIKE,29.29426491840838
82,0.44696769913345175,0.25259662728420607,-0.8035019770574007,-0.3034611902167895,2018-08-13 14:54:00,BUS,23.284766210129103
83,0.27621104658488915,0.24110108379972583,0.5678129285400921,-0.6946177198349216,2018-08-13 02:20:00,CAR,11.785352877310054
84,-0.16876232684722894,0.5577619630611022,-0.3673934500207331,0.28591745254199447,2018-08-13 08:21:00,CAR,9.600229230646171
85,0.6999806360264107,-0.24705309878158155,0.5020750173839106,0.8107989167276561,2018-08-13 07:54:00,BIKE,28.753870950259543
86,0.6609300148689401,-0.4057120924955166,-0.3434290889540623,-0.8930650188280785,2018-08-13 15:49:00,BIKE,25.546970768739854
87,-0.45930214539845676,0.6743903780299441,-0.15096837168566007,-0.2011864772800861,2018-08-13 07:00:00,CAR,13.937377189700198
88,-0.13917656646374835,-0.08658809467823024,-0.309077860417766,-0.5624339802491795,2018-08-13 18:21:00,WALK,39.74948111163555
89,0.6936229537737534,-0.25701463577378314,-0.3577922453317668,0.00045938605060800286,2018-08-13 13:36:00,BUS,22.629055497192788
90,-0.011931548784833533,-0.10263254928576017,0.07045441945243838,0.8139803306593412,2018-08-13 15:09:00,CAR,11.598611262191465
91,-0.5686258861544033,-0.7294740994431546,0.33172791584085115,-0.5243244324777866,2018-08-13 17:09:00,BUS,24.271571084331736
92,0.798800238157122,0.07119676950458378,-0.5623105890570732,-0.06499978378611049,2018-08-13 09:21:00,BUS,24.315295999611806
93,0.633767590675564,0.16725293725578,-0.4389838396405012,0.06551168127557673,2018-08-13 14:12:00,BUS,27.323367562066927
94,-0.2958228276757844,0.45945540689125697,0.6310084140907948,0.09221219075366484,2018-08-13 17:08:00,CAR,18.161788806029335
95,-0.6629477419121742,0.5433608369368296,-0.4179990679797159,0.5894516018415312,2018-08-13 08:17:00,CAR,7.621712185316383
96,0.14596971652413965,-0.3143028818663085,-0.9850884834913111,-0.15398050193872329,2018-08-13 17:09:00,CAR,13.957740666195026
97,-0.6571253957919126,0.543003943518986,0.7010964388868041,0.5055301418493532,2018-08-13 11:19:00,BUS,27.605815339136317
98,0.027036098066401528,-0.9324700985359167,-0.714719292401365,-0.11563327017212326,2018-08-13 08:01:00,BUS,28.005788883351535
99,0.8363022471411128,-0.4516174196326205,0.0468373519269149,0.30409477940367835,2018-08-13 07:52:00,TRAIN,13.262188303122748
100,-0.22976860979279098,-0.7715372829482511,-0.3224981864012232,-0.7663759788600912,2018-08-13 17:27:00,BUS,16.452863692199635
101,0.4941406346346687,-0.7442976678855523,-0.5313032883350058,0.7907806047372122,2018-08-13 18:01:00,BUS,29.9554861410325
102,-0.12140435978489697,0.26481452466674554,0.8665034353286609,0.16598699724497953,2018-08-13 17:30:00,CAR,17.734579227009228
103,-0.14391042119760508,-0.7589356448860617,-0.13766495244493537,-0.5424640792682021,2018-08-13 06:39:00,BUS,13.706639134599758
104,0.4419962240570601,0.7152292923865715,-0.05129208585906785,0.19748759043597214,2018-08-13 19:31:00,CAR,16.115832264045352
105,-0.5937778341053729,-0.4670756772217287,0.751906719492125,-0.6291462481720388,2018-08-13 07:19:00,CAR,14.834723753860528
106,-0.6021719816848349,-0.6949004130887565,-0.17479715467446416,-0.09426199716865125,2018-08-13 17:22:00,BUS,22.637513088478144
107,0.05566920723456537,-0.10419507408004891,0.05878731301576697,0.4402745520936387,2018-08-13 07:43:00,TRAIN,7.449331544408871
108,-0.2402372053096268,0.6965957758466121,-0.4703379758916047,-0.13888102258065346,2018-08-13 05:51:00,CAR,11.020179286500106
109,-0.45228788265014924,-0.17277736562609558,0.27165848861084974,-0.5029676261897373,2018-08-13 19:49:00,CAR,11.774409028976004
110,-0.5438421242687195,-0.4958657637165332,-0.45180491418208196,0.170418831599494,2018-08-13 18:05:00,BUS,23.386586983409117
111,-0.31512380646618776,-0.904820412026263,0.35389568506740804,-0.016179362109638964,2018-08-13 08:26:00,CAR,15.70462677909175
112,-0.053032016442568865,-0.1635190089628655,-0.514428695899922,0.364592035937485,2018-08-13 08:42:00,CAR,13.92804280707362
113,0.4478353113656312,0.618221094980036,-0.2413290121881796,-0.7968294151900784,2018-08-13 10:06:00,BUS,24.86845324753596
114,0.9084400218108419,0.28624460938367946,-0.22070508344909615,0.5217344028906676,2018-08-13 16:13:00,CAR,16.48929892429224
115,-0.6989215978691578,-0.6227900735294487,0.7878174643499529,0.009245821032694324,2018-08-13 06:50:00,BUS,27.934968811317
116,0.12807422862796872,-0.464942872284734,-0.12048937263175892,-0.04085852942016295,2018-08-13 11:39:00,BUS,17.579938736779713
117,-0.621227052732313,-0.1752413711517027,0.13719075866765174,-0.4293130527422968,2018-08-13 12:09:00,CAR,10.555283057176206
118,0.3901799800791254,-0.271512084670119,-0.2580252368691413,0.9065252506558508,2018-08-13 14:05:00,CAR,14.645161415354956
119,0.16950419431408154,0.9279485174705612,0.08684046584439492,-0.7501440285064253,2018-08-13 19:40:00,CAR,15.70908353246715
120,-0.5071638132603121,-0.5145798135289749,-0.07988416469969196,0.03890195185851135,2018-08-13 19:52:00,BIKE,28.57244503867348
121,0.7644420449074069,0.15544282867173329,-0.8542173096157856,-0.022860708533812918,2018-08-13 16:04:00,CAR,14.705694323658982
122,-0.22042748272306234,-0.8626059560581348,-0.6489354245699412,-0.5029280260791834,2018-08-13 11:03:00,BUS,18.44041199285703
123,-0.04268935515526183,0.3917611730247556,-0.8277796523120347,-0.2260189575773121,2018-08-13 17:13:00,BUS,26.392911410575845
124,-0.22343100853323863,-0.7326721516462262,0.8000553933190523,0.1877665496087557,2018-08-13 18:42:00,CAR,17.705166221996432
125,-0.4013658645121295,0.45372835726395894,0.9899586196773837,0.09001049838534647,2018-08-13 17:00:00,CAR,19.07324470001536
126,0.3529826900645114,0.8635802173039083,0.8100882101801682,-0.16289033041135625,2018-08-13 01:40:00,TRAIN,8.701404068854082
127,-0.5709069738392532,0.025890220820795957,-0.10009595206760798,0.4262549678831323,2018-08-13 09:19:00,CAR,11.049247536050796
128,-0.8062947312125021,-0.12267720061912517,0.09710581268221306,0.39609304258979794,2018-08-13 18:38:00,TRAIN,12.079423202001088
129,0.5921419393757384,0.6181668685031793,-0.10631075347965736,-0.015635993812243065,2018-08-13 18:03:00,CAR,16.670655331191853
130,-0.09537799299217138,0.5756201449472014,0.08777411689487266,-0.7817315131460315,2018-08-13 17:46:00,CAR,17.010227184582426
131,0.7209250629684085,-0.5102518730679467,0.7165095280075168,0.6129874380463131,2018-08-13 16:28:00,BUS,23.345633819936957
132,-0.546649140707005,0.1313617533040374,0.00778278618810728,-0.25358352362591163,2018-08-13 09:26:00,CAR,12.205828654717513
133,-0.4621446622344485,0.47503415891860595,-0.8730665468873896,-0.2589316055643658,2018-08-13 20:45:00,BUS,20.960701342091436
134,-0.7543271633167862,-0.422512716972195,0.5213612930615251,-0.09644742792632041,2018-08-13 20:31:00,BUS,25.612733816048372
135,-0.5423192690388418,-0.2640740164472661,-0.11433205809018808,-0.45568120006411483,2018-08-13 18:22:00,WALK,36.861842362364385
136,-0.1511641448867594,0.1238897368938928,0.3492457771299299,-0.29223000298212903,2018-08-13 07:07:00,CAR,12.856103424135732
137,-0.707347655538099,0.3753101602974168,0.8226824536654735,0.305017901100924,2018-08-13 21:50:00,CAR,16.087296849059936
138,-0.815433114981962,0.3398390919358193,0.9825993721596203,0.18032389572856752,2018-08-13 18:30:00,CAR,20.940656149890128
139,-0.3357195067540886,0.20830208643525883,-0.16139814307391792,-0.4973683593361051,2018-08-13 10:42:00,BUS,19.98398605357765
140,-0.24559533088349395,-0.24535496892248296,-0.3423262455129098,0.4349167833020872,2018-08-13 14:45:00,CAR,10.201459583821812
141,-0.006109543050313533,0.5563443231991891,-0.37138174023053994,-0.6308626473790567,2018-08-13 19:09:00,CAR,15.739192268809587
142,-0.23578880575615896,0.7310440985441027,-0.4303173731280426,0.08709631455950748,2018-08-13 11:59:00,BUS,18.527997145260297
143,0.22951121726520374,-0.037582581205522596,0.6820480544431466,0.014919865842706298,2018-08-13 18:29:00,TRAIN,6.572136231772362
144,-0.526193123869534,0.7714974457466366,0.22558665159775632,0.5748073154828491,2018-08-13 17:30:00,CAR,16.701636193727253
145,-0.3923994798689698,-0.024069184171122242,0.4184735607348868,-0.06261698553578834,2018-08-13 07:32:00,BUS,21.92221260136691
146,0.43492167030763446,0.21052774409191294,0.2729023894709964,-0.5154405001337443,2018-08-13 19:06:00,BIKE,28.230798858884864
147,0.6613632543922122,0.15656543574507895,0.6459729350134817,0.03364507560970829,2018-08-13 15:14:00,BIKE,16.271624855288724
148,0.7913725941789757,-0.4671423803949375,0.28745752535474844,0.11944184415717275,2018-08-13 13:49:00,CAR,11.910515113553394
149,-0.031866579387573944,0.21624843648936945,0.3916422460996295,0.6935727898578813,2018-08-13 08:23:00,BIKE,32.76501342673879
150,0.6383633294265975,0.6426773161739359,-0.8968566923428671,-0.3513589229895911,2018-08-13 17:15:00,BIKE,33.12879192792991
151,0.2489982661349384,-0.17310359969119654,0.5182074668717028,-0.3001479806261973,2018-08-13 19:29:00,WALK,38.971277092997774
152,0.685327386166212,-0.12516294472099834,-0.22047292830440354,0.2073940792826714,2018-08-13 07:42:00,CAR,15.619735605033515
153,0.740751509685109,-0.24870957852131553,-0.8736050120911509,-0.017213050494844485,2018-08-13 18:13:00,CAR,17.130048785132033
154,0.046572511250869746,-0.8753850583068634,0.7606147926968598,0.2856359201852739,2018-08-13 17:38:00,TRAIN,13.931591839219386
155,-0.42217030419486434,-0.6880958838783665,0.6876044003609018,-0.31534013037851355,2018-08-13 21:12:00,BUS,21.27050483785822
156,-0.0006209189074095619,0.840348674617238,0.2509296596584507,0.8075736577472754,2018-08-13 19:38:00,BUS,18.710086415919243
157,-0.7135139879488602,-0.31204049369839326,-0.9501329000165716,-0.17881994431194692,2018-08-13 19:36:00,BUS,17.578484179056797
158,-0.0359530297024201,0.1368900294743479,-0.666934775720084,0.37702146340337406,2018-08-13 18:25:00,WALK,44.447343708903304
159,-0.3641742785181437,0.6262239277927811,0.8370901879266334,0.30959104674075355,2018-08-13 17:32:00,CAR,19.366856983487253
160,0.6826786746088168,-0.4525110255563742,0.07175393950328775,0.7310126346196864,2018-08-13 09:52:00,TRAIN,10.902477955922233
161,-0.6220243916979742,-0.13023963567150365,-0.5334790820936305,0.07304031511397731,2018-08-13 07:18:00,BUS,18.15876667600611
162,-0.0888645016990714,0.49882503063269173,0.7458397203598449,0.49346814744242756,2018-08-13 16:57:00,CAR,15.522629029889433
163,0.3792482639089465,0.4528390349986382,-0.7292301121055152,-0.021416418634768664,2018-08-13 08:29:00,TRAIN,12.72405922187643
164,-0.15156511071258827,-0.3215493747220077,-0.10628273601490847,0.26767098924779603,2018-08-13 14:45:00,CAR,9.031917874886071
165,-0.2245891373129216,0.5747965189393055,0.012575094101270497,-0.5160469423058871,2018-08-13 14:37:00,BUS,23.01838874241001
166,-0.013382567924488668,-0.4023402594119837,-0.27873525136375277,0.2078103002825231,2018-08-13 10:39:00,CAR,10.736204202414742
167,-0.7813498373541233,-0.44804408695535936,0.6419208690979722,-0.7492085295828278,2018-08-13 10:56:00,BUS,21.962827959494405
168,0.3287135835926138,-0.45342772484042343,0.0908120638124228,-0.8354161553741025,2018-08-13 12:55:00,BIKE,21.52007792818491
169,0.6266686301922494,-0.438065631907086,-0.14681171320230513,-0.4946558342467646,2018-08-13 19:28:00,CAR,11.055891737037129
170,0.5654506765935865,0.08370715259338046,0.6692017579925555,-0.5361871318741687,2018-08-13 18:22:00,TRAIN,8.986599936377713
171,0.9860153265563439,-0.08837543328984772,-0.6502672847539457,0.3263840090027853,2018-08-13 18:05:00,BUS,29.397976587952975
172,-0.3865820937533768,-0.2617401235085054,0.12915583429863958,0.33681864859838917,2018-08-13 18:18:00,BUS,25.404496537539757
173,0.7866298209729737,0.5191004708084482,-0.30048806562642666,0.46819515161881925,2018-08-13 14:07:00,CAR,15.08369500694389
174,0.013156824299174226,-0.6867599069635046,0.005568603544481563,0.22789384417767822,2018-08-13 10:34:00,TRAIN,7.134209113155311
175,-0.4536111871953845,0.3113759691872236,-0.08993354849146637,0.7663383153134137,2018-08-13 10:13:00,CAR,9.441812582137445
176,-0.5334311546573345,-0.6170866009998451,-0.08489939426095353,-0.4744511921281774,2018-08-13 11:23:00,WALK,39.12580322063554
177,-0.42957290623502214,-0.37050393496941214,0.3441205048497933,0.1741058080610127,2018-08-13 09:59:00,BUS,22.046457227563828
178,0.1670939500160856,0.6951636271919425,0.8488657083922928,-0.016227120235266217,2018-08-13 13:06:00,CAR,13.304136515610175
179,0.05507873201540197,-0.5790483392915059,-0.12583066950592164,0.7634576896178157,2018-08-13 17:38:00,CAR,16.721905169639495
180,0.5634441362769204,0.19863662593037734,-0.4832210407998247,0.6396464136700508,2018-08-13 14:28:00,BUS,25.5853254272145
181,0.2780547315505313,0.10038644059401211,0.22037942654210402,0.13892247042989583,2018-08-13 11:49:00,CAR,1.6852209130857405
182,-0.041457756347721246,0.6963011278853841,-0.7880571348320444,0.13240402131997508,2018-08-13 18:06:00,WALK,45.743943717944774
183,-0.5605382317828345,0.2545164959642619,-0.060567635450448624,-0.5780510296836713,2018-08-13 09:32:00,CAR,13.788054827994594
184,0.17289782261295591,0.6789258616504555,-0.7348468831963509,0.3183043090333657,2018-08-13 18:39:00,BIKE,33.830335587851124
185,0.8146101371184507,0.23378578968488803,0.38932028285647385,-0.15950647362000797,2018-08-13 19:54:00,TRAIN,7.2705277173628176
186,-0.3336812565100451,0.38733704191955126,-0.6326564471964545,-0.6679545904666514,2018-08-13 10:17:00,BIKE,29.639606577040155
187,0.11019802524454542,0.3176744776852756,-0.6979400068953375,-0.3036900242557907,2018-08-13 10:29:00,TRAIN,9.34614424351165
188,0.3737186396009221,-0.5373994033778654,-0.9735264504296895,0.0035303574219448224,2018-08-13 09:33:00,BUS,26.54932317934592
189,0.7202311641860233,0.21406284205282886,0.3839540152709123,-0.028301589714151452,2018-08-13 06:16:00,CAR,8.524586054467026
190,0.7088783075944975,0.277029300785362,0.24233595097445895,0.6676412471731997,2018-08-13 08:54:00,BUS,21.56042080307313
191,-0.055723543462790695,-0.6339539145118293,0.7244748603084239,-0.2786104557185879,2018-08-13 11:19:00,BUS,23.671980094990836
192,-0.3224925685092937,-0.4716534881382949,0.45500675665486595,-0.5568065802742909,2018-08-13 14:57:00,BUS,18.760552011110573
193,0.05272864896531948,0.804455284924927,0.34646045238782713,0.30233817538742225,2018-08-13 18:20:00,BIKE,24.643237818831288
194,0.04348554804054185,0.21630805669604286,-0.8002477864254819,0.10377348471107145,2018-08-13 12:52:00,CAR,14.23158669770536
195,-0.09028597614767413,-0.6055835268673082,0.12310098391025925,-0.27961712541407463,2018-08-13 14:23:00,CAR,7.220498772065502
196,-0.605061649877136,-0.19493372129430864,-0.6965271582887312,-0.5726435994188876,2018-08-13 09:03:00,BUS,19.04234468317151
197,-0.6931258903568588,-0.3062678731054559,0.5734474811450163,0.14056481892542982,2018-08-13 17:14:00,TRAIN,12.62357011145371
198,-0.6321986281326334,0.16898354020084,0.9107764546767649,0.3199406728606224,2018-08-13 17:31:00,CAR,19.81265158803452
199,-0.14152065153548102,-0.8046702137440132,-0.2738432073514794,0.4050900712307105,2018-08-13 10:04:00,BIKE,29.013599072656238
200,0.03500269305279204,0.6170625019520881,0.33705183603621586,-0.12531608283193987,2018-08-13 07:13:00,TRAIN,9.65017167931287
201,0.3343791794585671,0.41216910585912164,0.6245636424408467,-0.45235356390950826,2018-08-13 16:20:00,BUS,23.243743764599095
202,0.6975564869506292,0.3163539390206084,-0.9497156429169533,0.0031142861237682617,2018-08-13 13:25:00,CAR,18.300427503771488
203,-0.3101633083563905,-0.8516043225075773,0.0685619839709072,-0.6552854818000488,2018-08-13 07:06:00,BIKE,21.967573584866372
204,-0.36270878539923784,-0.3185281296431675,-0.015276423234333154,-0.8817688522499809,2018-08-13 17:15:00,CAR,12.351011985057315
205,-0.7510215127666683,0.4502522100214827,0.4246069171678719,0.15368133603371242,2018-08-13 10:01:00,BUS,27.951007567057662
206,-0.29852185378121204,-0.6318070239943944,-0.10423440669376818,-0.7442115060315729,2018-08-13 15:50:00,BIKE,20.949632651580224
207,-0.354557352658007,-0.2201722204283442,-0.37680943826510344,-0.5223955625775973,2018-08-13 19:24:00,BIKE,20.651493170672545
208,-0.6742431881580139,0.3609292773705006,0.37623081937187497,0.700583754138983,2018-08-13 14:00:00,CAR,16.56153892476386
209,0.30287934230738195,0.8354551340998667,0.4053241777787856,-0.025662050948625097,2018-08-13 19:07:00,TRAIN,9.087122779840834
210,-0.3711974411126472,-0.4187507467914309,0.3809043494052699,-0.33401464831134126,2018-08-13 19:46:00,BUS,20.260465168833242
211,0.26327276666403476,0.665538855006396,0.30423091124047486,-0.9467956590418283,2018-08-13 19:32:00,TRAIN,11.62935477163859
212,-0.5860773526223266,0.3872275734043492,-0.08623573660330984,0.3885296626339275,2018-08-13 18:36:00,BIKE,24.981989011047006
